"Finx","Finy","Finz","Fi_noise_Magnitude","Fc_Magnitude"
-0.98348520512304,1.93235792992676,0,2.16823668404691,1.85759611062912
-0.310198838326371,1.05040388588935,0,1.09524958013709,0.930066021880074
0.0356734118879238,1.1461266719122,0,1.14668170840223,0.000594124774834615
-0.281694038582134,1.96510799268588,0,1.98519544485943,0.362593639614089
-0.0199241778878732,0.0536654287467607,0,0.0572446600748163,0.349977263870951
-0.531201283761732,-0.570108905479395,0,0.779229727344271,1.0755053028704
-1.18382760560576,0.397011898672507,0,1.24862574356042,1.09287216656707
-0.983760498739149,0.898003229792373,0,1.3319889337367,0.887836792607235
-0.936485945363466,0.819649604964999,0,1.2445205505666,0.781212167504064
-0.523880082778527,0.558664959425634,0,0.7658700137896,1.13610435696494
-0.550640990611927,0.613609698433801,0,0.824452765508192,1.42563323591031
-0.803055169932496,0.618628293939809,0,1.01370536746048,1.40549217901997
-0.928950485864125,2.26451195671176,0,2.44764446096195,1.58678585364385
-1.09632055595192,2.32029087184859,0,2.5662557338244,2.07531539891001
-1.85493055463302,1.03691127242636,0,2.12507702199145,2.4279859583577
-2.09473406905437,0.343566634115722,0,2.12272203835893,2.02325437541246
-1.34023145532345,-0.287069256769118,0,1.37063091750492,0.640465353465354
-1.33555791787763,0.340824037462154,0,1.37835988642938,0.285952109030399
0.642676212410675,-0.1158002707511,0,0.653025586561935,0.485127654674508
-0.690487463196441,0.683004266378098,0,0.971219730402003,0.865749013711715
0.0185870730147817,-0.947382178348959,0,0.947564494446935,1.92869729358167
1.2675925024265,-0.804236869535984,0,1.50119542183185,4.79386134218869
3.29399440231326,-1.70998494757652,0,3.71139429910235,5.40389975343432
5.22626703794328,-1.48101575190002,0,5.4320599047938,3.87762451747848
4.28356136431215,-0.8096177590597,0,4.35940120631408,1.25220731590789
1.44345095154025,-0.405011424367816,0,1.49919475164867,0.610664972672934
0.42575129846233,-1.84810905295586,0,1.89651555220614,1.64269979031231
0.725446072432012,-2.55692853262808,0,2.65784791231075,1.73521606906647
1.7577501714917,-2.62920120422568,0,3.1626546820165,1.41442377910151
0.63150996106997,1.83504481496445,0,1.94066851982983,1.60950295085981
-0.35322504196335,1.17017732939137,0,1.22232684356171,1.72771104194024
-1.11953091040365,0.077192279292466,0,1.12218898022195,0.905864364751422
-1.081324823727,-2.34930560871263,0,2.58621349032458,0.337485207748727
-1.21663206654692,-1.0229806112925,0,1.58955431377182,0.297518337064975
1.06116168968195,0.12258997949557,0,1.0682192821333,0.220608433231347
1.32340279816029,0.353395882396044,0,1.36977502381704,0.412885075641235
1.30807281533505,-0.662943999559149,0,1.46647510608604,0.55460214112607
0.90748751153152,-1.10535888872599,0,1.43015798304636,0.578792843794631
0.681493912118977,-1.06096955041901,0,1.26098784259467,0.506800217865133
0.0379509472812161,-1.46290389136029,0,1.46339607412232,1.40616387544298
-0.994936357269261,-2.35904167815785,0,2.56026873478196,1.69727296723264
-1.6721022164701,-1.37454876056602,0,2.16455771868015,0.745558685347498
-0.880210841266361,0.874176520075013,0,1.24054653815699,0.278827008596059
0.545353970493676,0.351319804150219,0,0.648719167222123,0.261520248260873
0.0918536780360751,-1.73238160734617,0,1.73481501366574,0.956408660561819
-0.589951289124401,-2.69761793258368,0,2.76137375842833,0.995542921400263
-0.115125975882876,2.25756290450649,0,2.26049646275475,0.875629771068479
1.33499092091855,0.623232746641141,0,1.47330235030723,0.654105497645237
0.622219936900061,1.80795430044324,0,1.91202939369852,1.65521208152643
1.9267712661103,3.66177303592919,0,4.13775655138946,2.69319647096112
2.36157813281308,1.488772723191,0,2.79168327334933,2.35460060378654
0.656771247325515,-2.25810923617842,0,2.35168148222242,1.19789533984904
-1.93484655899577,-2.8221814105453,0,3.42174504030988,1.3511907002694
-2.97046494994073,2.2860726424947,0,3.7483049696615,1.63993637163887
-2.30971057602672,1.12975940928862,0,2.57120968959862,1.25654093394884
-2.38723451433239,2.20454716581705,0,3.24944869673792,1.72223293538885
-1.14715102930002,2.51160275541934,0,2.76117798865884,2.03562096839834
0.76674305915957,2.6359690235585,0,2.74521904625648,0.954961450800444
1.7802957745074,-0.0398770625134748,0,1.78074232410071,1.3473517344266
0.769502339375665,1.24874949028265,0,1.466802351984,1.25652639838797
-0.285469383306827,-1.06525138092886,0,1.10283873407512,0.145984996971786
-1.57200965940249,-1.74247948157091,0,2.34679549874938,0.596463432175012
-1.27413995597915,-0.364397289462354,0,1.3252237592158,0.595861123475197
-1.15351537733597,1.48636613556198,0,1.88145741772064,0.455587359300117
-1.21071846231098,2.0129558935544,0,2.34900630573357,1.4518727383103
-1.54012262240876,1.2210414202467,0,1.9654312101962,2.85746724089326
-1.92378789704705,1.02512664051686,0,2.17987258846064,3.18822875233738
-2.3073292090806,2.25234167216787,0,3.22440864148148,2.14989884083448
-1.89150827595031,2.18174343775556,0,2.8875262745433,1.04117192249499
0.0371092682943253,-0.309679451173597,0,0.311894950700585,0.276671052040051
-0.730092188307038,0.56820049573109,0,0.925141290169245,0.178277947739507
-0.788142499794378,0.180717043995242,0,0.808595850825683,0.455459323813797
0.35673325779359,-1.19704607637917,0,1.24907082512994,0.987937822651533
2.16366115235411,-2.854912807241,0,3.58217206721774,4.15383522913051
2.97054206281092,-1.95264206734745,0,3.55484615561684,5.94797070726151
3.85324094637662,-1.55002183324449,0,4.15331596129743,5.05688591456099
4.75362872060418,-0.35905370375343,0,4.76716955598729,1.65228574183904
3.98166377353616,-1.16081378579271,0,4.14742511093047,0.337147334016021
1.589945086202,-1.18870721553808,0,1.98518266701333,0.883445808677626
0.377514807296798,-0.563638132737506,0,0.678384385436576,2.75703799973031
1.05998198228812,-2.54356579259507,0,2.75559226737833,2.33279920491396
0.692891176556381,-0.521443614285375,0,0.867180272739574,0.331517848875939
0.215531686809289,1.84833736663504,0,1.86086134059425,2.304835281328
1.37181961311786,0.404335301914909,0,1.43016645440643,1.52625077922279
1.44111223090445,-2.55390843049864,0,2.9324482490633,0.144273770720681
-0.420248591204653,-2.75858046406273,0,2.79040768618459,0.0936080106595091
-0.916092078519222,-0.764500072756823,0,1.19318274273929,0.0473336777601552
-0.167561971004042,0.895212230347266,0,0.910758997479622,0.288751055762202
-0.0421913555658141,1.3547455352643,0,1.35540236675425,0.14330403908813
0.619614467167678,-0.127303604054021,0,0.632556950423144,0.749823988045747
0.906656988022553,-0.494287172973234,0,1.03264064576986,0.909506259528239
0.211674294890326,-1.66088344045546,0,1.67431771474129,1.08088124196734
-1.57125674783887,-2.4343599811278,0,2.89740509514044,0.900321512669029
-2.02501080126382,-1.12501185977384,0,2.31653198334642,0.765741689889439
-0.778424794860095,0.501497490975329,0,0.925983204333389,0.28311191467787
1.17896533523999,0.691852110875611,0,1.36697425177674,0.704386410652739
1.60033800834307,-3.21690229740866,0,3.59298512827713,1.37310936983535
0.214456309772948,-2.70854341853542,0,2.71702023527484,1.07795330659306
0.859883308731424,0.368526324731425,0,0.935527100973004,0.731629024284075
1.13121871135131,1.19213553574783,0,1.64342414139019,2.79515341581476
0.31684551806905,1.89646215614215,0,1.92274797932536,3.68114155561813
2.0212988527335,0.440817233664915,0,2.06880856667739,3.27396892574922
2.69235857524132,1.62305972316672,0,3.14374260438756,1.60662866567855
-0.222593694418961,-4.22969548524322,0,4.23554858910649,0.926341768418682
-2.51568570210231,-2.60009364669109,0,3.61789462579072,1.63894479246866
-6.06110367516562,4.90853943264014,0,7.79940620322402,1.40422514771765
-3.75299034493306,1.93631038655448,0,4.22305984355414,0.213139313932774
-0.816644197559196,1.45264693916794,0,1.66646058317654,0.417501335204179
2.87872037091377,0.822868072817822,0,2.99401784216074,0.426469194718823
5.07868279530406,-1.22838662790716,0,5.22512704562661,1.82179553045574
-0.304974271458814,1.53968435989666,0,1.56959779381924,1.35340821565821
-0.477818813897778,-1.0626390532977,0,1.16512341685682,0.297586295514622
-1.6943043821552,-1.00182978494854,0,1.96833184636137,0.97968614253129
-2.06035089039103,0.629852425951612,0,2.15447438369832,1.35675685867654
-1.12201828523391,1.06966025254058,0,1.55019291969239,1.84286885243681
-0.953077493290813,0.489729575047776,0,1.07153710383447,2.94243242794753
-1.59810852556122,0.573761687427073,0,1.69798508044995,2.75851682507405
-2.21332501490731,1.89499961830713,0,2.91373148642743,1.61076500149876
-1.25266578563474,0.587498414156163,0,1.38359168728925,0.585273681671857
0.432280633664982,-0.940808246863996,0,1.03536790736873,0.0753313436940864
-0.733120269477853,1.06115321950413,0,1.28977187315558,0.420405171619222
-1.09832401931094,1.17191464219149,0,1.60614432103038,1.07355902352457
0.380176290495512,-0.472078915251662,0,0.606129123273345,0.388298878417215
2.24791411751413,-2.98753529802981,0,3.73878122343277,4.51123773948398
1.26986357674233,-1.25210970343793,0,1.78334859547432,5.76641369586077
3.54698999021284,-2.77862182002269,0,4.50576044740245,4.88658085505038
3.29432024687868,0.932071758665935,0,3.42363894888135,0.443729253406427
5.26820857084546,-2.09147512767056,0,5.66818222674555,1.85036604010534
2.94140913649586,-2.12439299493612,0,3.62835132053044,3.42468213359664
1.90201946722959,-1.68617964207894,0,2.54182608356311,4.80119604074473
2.14010600065594,-2.82073404700804,0,3.54070533340377,2.349298708628
0.876842213350224,0.416159021981592,0,0.970587759396128,1.4916468304189
0.426562516886074,0.621066424941209,0,0.753444812180319,2.8510498320529
0.291622850271126,-0.358377872836339,0,0.462037429802992,2.41862785669657
-1.21043562778539,0.0534317932457419,0,1.21161436337709,1.09827632555595
-2.35781694608332,-0.640905779147174,0,2.44337082101385,0.275523965378739
-1.06332109382595,-0.336405629847894,0,1.11526700676052,0.184214875074495
0.0832057644334093,0.687155621347562,0,0.692174867489786,0.111053536776029
0.95491579683857,0.938134744323951,0,1.33864146714481,0.351471335290539
1.40004025942791,-0.736578859369658,0,1.58198013391106,1.21894839424161
0.594196941910304,-0.60707633973057,0,0.849477302837588,1.38004989831848
-0.120699447166629,-1.52653063339135,0,1.53129491974228,1.23378746416184
-0.73250416087312,-2.49984502636592,0,2.60495441448461,0.457144956308812
-1.81461301206776,-0.99547822324505,0,2.06973362453257,0.177718674302474
-0.881681427197415,-0.205589130280337,0,0.905333656479364,0.184315112756524
0.413000722060672,-0.269995980434801,0,0.493424184524417,0.809714378825828
1.2255835835709,-2.27548459672193,0,2.58454740142975,1.30916715037316
-0.0907595028509354,-3.09728610706216,0,3.09861558060337,1.03173267402924
-0.279987032563398,-0.288994992856252,0,0.402381466148284,1.28252187824876
2.16730846500248,3.49814090312293,0,4.11512038226989,3.47106513720812
1.38373007242517,4.904117198553,0,5.09559362689737,4.41798790381844
1.06852558363162,-0.104564753849514,0,1.07362968970819,3.34060961981218
2.47306770967157,2.46011279646236,0,3.48829741678344,1.70420340684763
0.643760665389752,-3.43295049729055,0,3.49278927379688,0.875176053874748
-2.75929787897763,-1.49066952659443,0,3.13621115718437,1.27262756983172
-4.96989097189848,6.48090510481069,0,8.16712600919805,0.0189282458383284
-4.02720634539941,2.69392539726732,0,4.84516511529454,1.40014595225786
-2.16953630276049,1.78783413418486,0,2.81126993729741,1.94231933266597
2.1378987002244,1.67583419123054,0,2.7164372050387,0.512541641364721
1.97198083220944,0.387718280230104,0,2.00973477539351,1.51765228309554
0.937552600279728,1.52983259872662,0,1.79426660739644,1.956349188862
0.53053345347061,-0.546551308955744,0,0.761698154502614,1.38611308778192
-1.21816561447592,-2.05805410518087,0,2.39155057737514,0.383336145088058
-2.00194754105789,-2.15247302773957,0,2.93954657937139,1.83069037266505
-2.21226924348483,0.791570974777014,0,2.3496212064455,2.43692119392009
-3.20616253075169,2.51049098397484,0,4.07210549399387,2.96279823281589
-2.19162538794447,1.69636735867602,0,2.77144079075563,2.94560240888815
-1.56481822181122,1.99811192624878,0,2.5379336746909,2.0880685987574
-1.07551204301713,1.9412038732818,0,2.21923379397466,0.960869290023577
-0.342112377420438,0.320861986990756,0,0.469034426753432,0.120316189733496
-0.235047828740434,0.115386242262791,0,0.261842446328169,0.729302032880263
-1.76034766092961,2.56291868958847,0,3.10924043727438,1.38015131799842
0.616443325866231,-0.355034538033049,0,0.711373247459701,0.32052717173588
3.86907976052103,-4.14875518055648,0,5.67291351436523,4.63410154493205
3.19497106355174,-3.05793007546976,0,4.42253054748019,5.6395478653533
2.89601758202928,-1.58941855768776,0,3.30350861765865,4.46369667991
4.64511432840949,-0.70493943416068,0,4.69830040864033,1.33359776282735
3.67139783176691,-1.46316832205086,0,3.9522175519265,0.683316403508761
1.21819248434933,-0.492488218906141,0,1.31397776795749,2.08487572558472
-0.511829271834104,1.58834890888558,0,1.66877843342496,1.82984516357424
0.628142860041446,-1.36624409351585,0,1.5037241687517,1.26459323852343
-0.183372236326485,-0.255845513184773,0,0.314773416400045,1.64229242111847
0.888583173432951,1.72356957257335,0,1.93914211124633,2.2049920342093
1.53927736216057,0.924127152155586,0,1.79537901040733,1.24409536575895
-0.79174409351083,-3.44412290577123,0,3.53395547505446,0.653895372662057
-2.06539975972741,-1.30835298983793,0,2.44492611616382,0.262342958095086
-1.21985728082154,-0.18714547526102,0,1.23412933458531,0.281508249576527
-0.715964808387016,1.24175365005182,0,1.43337285249361,0.17586571159872
1.17412517308191,0.723302419614175,0,1.37903455804571,0.909084549875677
1.43342080878612,-0.415239214206519,0,1.49235345011692,1.70838235515129
0.888261439216091,-0.829195601888783,0,1.21514350205642,1.59035755332949
0.301760349325322,-1.77694026853639,0,1.8023806552366,1.19961348344073
-0.455308651096138,-2.73660875478245,0,2.77422663899598,0.443961475790261
-0.940137491353304,0.413997619950487,0,1.02725485249414,0.219326595180452
0.127938128107906,2.21751754010287,0,2.2212051245411,0.335290337165279
3.63488556130133,1.16471550893567,0,3.81693008326222,1.23215577065093
0.421422557342471,-3.45078192649656,0,3.47641954833883,1.75614570478847
0.193141213176963,-5.45187673355679,0,5.45529682474981,0.875449294964346
-1.4007657695681,-2.26000953206153,0,2.65890726167775,1.66836823796965
0.929583910494803,5.01391362690181,0,5.09935840127779,2.95487876234978
-0.807092730741825,-2.29757032149127,0,2.4352059580688,2.91519053640623
-0.0770834908388429,0.102833028833692,0,0.128516521813395,1.94107671499946
0.24140076823456,-0.436414597943879,0,0.498730420370318,1.02520618257477
-2.87990098525228,-2.85365598799281,0,4.05427948995432,0.689367911164892
-6.38741885969676,5.39030244184819,0,8.35789926379855,2.07788838876951
-4.51977181283288,3.90849041975814,0,5.97533552207905,2.68693595018225
-1.54927069762872,3.02070597764628,0,3.39483494413483,1.90482239678192
3.9671044589175,0.15666314675497,0,3.97019661093935,1.1452064682941
2.09234069702068,-1.17441161150278,0,2.39940247262554,2.89899295663768
-0.323782855644756,0.509560253570036,0,0.603727578985615,2.67423136678537
-1.26346056589797,-0.247858670576802,0,1.28754282342737,0.875912873105891
-1.82594545677392,-0.979589490774575,0,2.072117849339,1.60760749189466
-1.99932443776008,-0.570083888579187,0,2.07901270978371,3.11553577011411
-1.77272016444873,1.16600908723701,0,2.12181855326095,3.31578579230691
-1.9762713825024,1.91078325176927,0,2.74895274832797,2.97286739609897
-0.866428911003964,1.96045680118608,0,2.14338282328199,1.91249934119281
-1.0384054569389,3.29414645208143,0,3.45393786000287,0.691600081892368
-0.469157552138295,1.22743140263541,0,1.31403830115561,0.0134351538389642
-0.274339789132173,-0.569026657979428,0,0.631706939484063,0.192958960030039
-0.93319357263983,1.74453502427695,0,1.97844704122836,0.736409663024981
0.83307883725926,-0.378319023453922,0,0.91495662880618,0.446999071262868
3.05464131616362,-3.75785079317808,0,4.84275501695088,3.88099031723308
2.61101342642014,-4.03654857890585,0,4.8074021615435,6.08686757681206
2.17006790546749,-1.66909655530804,0,2.73771401451671,5.57977853136759
3.54221823119926,0.546268221800259,0,3.58409248870467,2.00719449267915
4.38995489722104,-0.481566715987554,0,4.41628922304485,0.510701784910147
2.44532413092867,-0.98555405456913,0,2.63646105599527,2.07429138143227
1.97965650300533,-1.98997172401247,0,2.8069605149094,4.2191035944611
2.61189106860459,-4.48395788553862,0,5.18920545686335,5.02419390205304
1.05186886837915,-3.21071969209565,0,3.37863124023265,1.81111873501704
-0.623178398117981,0.723955681724781,0,0.955229367734517,2.85499898794962
0.424134926293647,1.13143894679665,0,1.20832302222147,2.52700147129238
0.242823476495285,0.585255143424766,0,0.633629879063795,2.09419070128407
-1.01763896047903,-1.51010666132987,0,1.82099181285301,0.478609989804048
-1.9566588427353,-0.757492727645355,0,2.09816802456092,0.0455341776997176
-0.784777406407568,0.191524140973425,0,0.807810048330297,0.475870029589179
1.57083650503242,0.378184407627112,0,1.61571989271493,0.507200603901167
1.49272040111017,0.328428062019962,0,1.5284237592411,1.22685865176902
0.563638524488331,0.0743217935505687,0,0.568517471397279,2.21058954484892
-0.307695976935039,-0.675539654568244,0,0.742314380243432,1.97387160590623
-1.14220623020106,-2.51124734691252,0,2.75880378238201,1.09581600470516
-1.7788187530143,-2.24469845785495,0,2.86406482516925,0.454869921026523
-0.226428653379939,-1.05893852017187,0,1.08287613537987,0.105632191359733
1.12233036426818,2.10035227965309,0,2.38140822733153,0.478938510490025
-0.622503060185587,-3.77685596568359,0,3.82781282790318,0.695472683881416
-2.53165311082555,-2.35360783107663,0,3.45669456215876,0.331250951152757
0.856716657015476,1.90489640180608,0,2.08868229561643,1.67081062873671
1.39560255242708,4.58824747672253,0,4.79580247633195,2.57044043018828
2.09984170976097,0.641261125150526,0,2.19557533158878,3.02365688668551
2.3350789834214,-1.13963654709938,0,2.59833895369733,2.97787262741072
2.9306445900991,2.91839739763507,0,4.13590631953872,2.76703405677455
-1.02840975030197,-2.04810174329267,0,2.29180002735723,1.46837917451179
-3.46028657474464,-2.47836749650949,0,4.25627638048949,0.302079466770195
-8.08403882007595,7.88203096758529,0,11.2906198155136,2.47881892039926
-1.07495928930708,0.888509525959061,0,1.39462778238051,1.64005085964025
1.8143576391762,0.704143954410704,0,1.94620460162085,1.56078107010385
4.22333157713553,-1.38383305020046,0,4.4442686148856,1.40449508055421
1.3668825217418,-0.0223842735022426,0,1.36706579356791,1.82520418627458
-0.161279965551569,1.59276756280276,0,1.6009121576167,1.67044573295264
-1.2104375560238,1.38115211322064,0,1.83650217448461,0.53928525438769
-1.64811871434619,-0.0527076041296093,0,1.64896130582595,1.15456705851559
-1.6967278807041,-1.55382668336151,0,2.3007092087191,1.92551403173421
-1.9594782297785,2.11972775008773,0,2.88665908403951,2.66790105997908
-1.02447085597923,1.22578218990427,0,1.59752386894135,2.27334587466157
-1.3048818257103,0.971201660576704,0,1.62663740414882,1.09140549368097
-1.40408230606671,1.07750835667311,0,1.76987891701947,0.218584174175552
-1.33757051691065,0.280279888537013,0,1.36662054119896,0.343013379019295
-0.67389923840256,0.368806894619134,0,0.76821787862439,0.810808054387135
-1.36994475528038,1.28244414119957,0,1.8765424609684,1.78273271780747
-1.48178123666448,2.43301697661479,0,2.84872730211698,1.59926964232384
1.62722756350463,-1.41623900108822,0,2.15722100203771,1.30546104653432
2.37899987195002,-3.87657197520652,0,4.54834592678425,6.36200076774393
1.66521767080336,-2.40739259805359,0,2.92719815050484,6.93971078485002
2.68637815268232,-2.50082499465141,0,3.67025247538668,4.94087051579515
3.77509394146512,0.223948345951173,0,3.78173070544968,0.65798314891488
4.39578299993669,-1.13382424830777,0,4.53965478958291,1.80433140853216
3.278804067389,-1.77387389373313,0,3.72789279663386,3.73687542797694
2.42663065575824,-2.25772159975793,0,3.31448987952583,4.74611872814915
0.69835859788879,-3.32581331698505,0,3.39834355983621,2.06883127563722
-1.18242188981311,1.40411614489137,0,1.83566436851996,2.76093822265449
-0.202952493769501,1.07700799581988,0,1.09596347465927,2.85983189226036
0.368395156313819,0.445162926513277,0,0.577827848357405,2.29947824532299
-0.733706214966695,-0.60839080448603,0,0.953133873526648,0.542227232817922
-2.07841122227361,-0.720042812179457,0,2.1996033415696,0.673125770715644
-1.05980271427634,-0.0436701941393825,0,1.06070206893532,0.242294868691758
0.451306519174225,0.863393549597552,0,0.974230976584001,0.0230401387625332
1.90837405043067,0.114525044631299,0,1.91180739150285,0.383284228575609
1.56315494585764,-0.71638576660256,0,1.71949467906997,1.72300722071729
0.881191469386655,-1.56872139196529,0,1.79927352321133,1.7234947285294
0.19699223897562,-2.38852684061426,0,2.39663647859899,0.797435330474815
-1.72215678545985,-1.05802456574847,0,2.02119765867483,0.49730594379612
-1.60967037138382,-0.270103274731645,0,1.63217477113564,0.470562446221806
0.297984336794801,2.99216193390264,0,3.0069632029127,0.836669835239132
1.77936835524371,-1.27706792024169,0,2.19021784682555,1.25785652432142
0.422056013767883,-3.03241422430498,0,3.06164454281107,1.25851349894765
0.091015726485353,-3.29782974986189,0,3.29908546745031,0.525497966709401
1.45662543294799,0.463363612902039,0,1.52854947243213,3.03621309683266
0.208798066048212,7.57823875522396,0,7.58111464519327,3.9744721721728
0.192360707166279,1.15989059129851,0,1.17573331391278,3.49296346360045
0.341012166099043,-1.23052263305059,0,1.27690064134894,2.39001942785474
-0.35216437528287,-3.39306650260141,0,3.41129301560187,1.34975233361706
-3.10049297832377,0.907518283218677,0,3.23057984625224,0.445815635452466
-5.46349569096897,6.06327062730124,0,8.16168094605091,2.89596329858928
-3.83397817386685,3.81087200702118,0,5.40575009518429,2.33627259121001
-0.20703402987188,1.08880650981786,0,1.10831525539746,0.505751944178819
3.20414508439253,-1.57536057896637,0,3.5704770935546,1.60964260665355
2.17717569985455,-0.937748734933232,0,2.37054143982046,1.5538722128117
-0.165493910892482,2.10478235429909,0,2.11127852106522,1.04510246174354
-1.54773881932249,-0.243493396744032,0,1.56677518715856,0.468873392485314
-0.523556833750694,-3.23989154948465,0,3.28192154241826,1.92748611294983
-1.72845662035634,0.40078704339189,0,1.77431466842961,3.18160472129058
-2.60653963671046,1.59211548445056,0,3.0543216257575,3.49796658132729
-2.00453916828475,1.61357400423671,0,2.57328551551051,2.61305875785929
-1.45464709737994,2.47725564087033,0,2.87276760078844,1.19243505128195
0.270726770576416,0.66067466516088,0,0.713991594833004,0.561762012196651
-0.729789553258942,0.22111106024994,0,0.762550256055782,0.612335418382881
-1.96262746870213,1.29317786694585,0,2.35036498792481,1.40449847554325
-1.17938112529314,2.22011021127004,0,2.51392704525872,0.914318608683462
2.0382396760823,-1.88314226645039,0,2.77500374285297,1.66662040357054
3.87411435909009,-4.77318054707458,0,6.14752101275622,5.56774164858185
2.63701738658673,-3.32397746944898,0,4.24295733122137,6.76125274777468
0.972830666454653,-0.436469304554925,0,1.06625745456398,4.95379064446525
3.10321913974597,-0.90440212382178,0,3.23232303937262,1.96664153020853
4.93162808577576,-2.05715677906177,0,5.34348665105959,0.27290425934031
2.57176717356214,-1.02425253751836,0,2.768226807114,1.41303110927078
